FIPS,COUNTY,STATE,STABRV,PROVIDERS,PRESCRIBERS,TOTPOP,FEMPOP,RPRAFEM,FERTRATE,BIRTHS_EST,RATIO,REQPROV,COVERAGE,GAP
37107,Lenoir County,North Carolina,NC,0,0,55344,28613,9407,60.94,573,0.00,3,0.00,3
37109,Lincoln County,North Carolina,NC,1,0,85670,43017,14711,60.94,896,0.00,4,0.25,3
37111,McDowell County,North Carolina,NC,1,0,44527,22257,7485,60.94,456,0.00,2,0.50,1
37113,Macon County,North Carolina,NC,1,0,36532,18630,5569,60.94,339,0.00,2,0.50,1
37115,Madison County,North Carolina,NC,0,0,21269,10790,3757,60.94,229,0.00,1,0.00,1
37117,Martin County,North Carolina,NC,0,0,22213,11772,3743,60.94,228,0.00,1,0.00,1
37119,Mecklenburg County,North Carolina,NC,16,4,1122276,569386,256016,58.81,15056,0.00,75,0.21,59
37121,Mitchell County,North Carolina,NC,0,0,14951,7520,2356,60.94,144,0.00,1,0.00,1
37123,Montgomery County,North Carolina,NC,0,0,25891,13420,4398,60.94,268,0.00,1,0.00,1
37125,Moore County,North Carolina,NC,1,0,98618,50493,16200,60.94,987,0.00,5,0.20,4
37127,Nash County,North Carolina,NC,0,0,94628,49110,17321,60.94,1056,0.00,5,0.00,5
37129,New Hanover County,North Carolina,NC,6,1,229018,117526,48536,44.36,2153,0.00,11,0.55,5
37131,Northampton County,North Carolina,NC,0,0,17917,9060,2529,60.94,154,0.00,1,0.00,1
37133,Onslow County,North Carolina,NC,0,0,206160,89423,41886,92.08,3857,0.00,19,0.00,19
37135,Orange County,North Carolina,NC,5,3,148884,77048,35556,33.55,1193,0.00,6,0.83,1
37137,Pamlico County,North Carolina,NC,0,0,12293,6045,1629,60.94,99,0.00,0,0,0
37139,Pasquotank County,North Carolina,NC,0,0,40240,20480,7679,60.94,468,0.00,2,0.00,2
37141,Pender County,North Carolina,NC,2,0,59964,29670,10143,60.94,618,0.00,3,0.67,1
37143,Perquimans County,North Carolina,NC,0,0,13002,6790,1941,60.94,118,0.00,1,0.00,1
37145,Person County,North Carolina,NC,0,0,38999,20105,6726,60.94,410,0.00,2,0.00,2
37147,Pitt County,North Carolina,NC,0,0,172169,90048,42307,49.45,2092,0.00,10,0.00,10
37149,Polk County,North Carolina,NC,0,0,19413,10266,2582,60.94,157,0.00,1,0.00,1
37151,Randolph County,North Carolina,NC,0,0,145172,72465,25650,58.44,1499,0.00,7,0.00,7
37153,Richmond County,North Carolina,NC,0,0,43301,22177,8007,60.94,488,0.00,2,0.00,2
37155,Robeson County,North Carolina,NC,0,0,116328,61323,22854,80.9,1849,0.00,9,0.00,9
37157,Rockingham County,North Carolina,NC,1,0,90903,46859,15246,60.94,929,0.00,5,0.20,4
37159,Rowan County,North Carolina,NC,1,0,148150,73486,27085,59.44,1610,0.00,8,0.13,7
37161,Rutherford County,North Carolina,NC,1,0,64592,33233,10779,60.94,657,0.00,3,0.33,2
37163,Sampson County,North Carolina,NC,0,0,59468,30079,10456,60.94,637,0.00,3,0.00,3
37165,Scotland County,North Carolina,NC,0,0,34345,17363,6091,60.94,371,0.00,2,0.00,2
37167,Stanly County,North Carolina,NC,0,0,62148,30708,10769,60.94,656,0.00,3,0.00,3
37169,Stokes County,North Carolina,NC,0,0,44588,22776,7239,60.94,441,0.00,2,0.00,2
37171,Surry County,North Carolina,NC,0,0,71439,36520,12037,60.94,734,0.00,4,0.00,4
37173,Swain County,North Carolina,NC,0,0,14166,7308,2481,60.94,151,0.00,1,0.00,1
37175,Transylvania County,North Carolina,NC,0,0,32979,16979,4842,60.94,295,0.00,1,0.00,1
37177,Tyrrell County,North Carolina,NC,0,0,3436,1499,416,60.94,25,0.00,0,0,0
37179,Union County,North Carolina,NC,2,0,243648,118919,46360,52.61,2439,0.00,12,0.17,10
37181,Vance County,North Carolina,NC,0,0,42650,22661,7808,60.94,476,0.00,2,0.00,2
37183,Wake County,North Carolina,NC,28,8,1150204,568699,249530,52.78,13170,0.00,66,0.42,38
37185,Warren County,North Carolina,NC,0,0,18889,9495,2910,60.94,177,0.00,1,0.00,1
37187,Washington County,North Carolina,NC,0,0,11183,5659,1831,60.94,112,0.00,1,0.00,1
37189,Watauga County,North Carolina,NC,1,0,54077,27367,13920,60.94,848,0.00,4,0.25,3
37191,Wayne County,North Carolina,NC,0,2,116835,59727,22106,72.42,1601,0.00,8,0.00,8
37193,Wilkes County,North Carolina,NC,1,0,66335,33224,10721,60.94,653,0.00,3,0.33,2
37195,Wilson County,North Carolina,NC,0,0,78844,41362,14814,60.94,903,0.00,5,0.00,5
37197,Yadkin County,North Carolina,NC,1,0,37198,18562,6105,60.94,372,0.00,2,0.50,1
37199,Yancey County,North Carolina,NC,1,0,18357,9278,2785,60.94,170,0.00,1,1.00,0
38001,Adams County,North Dakota,ND,0,0,2237,1088,295,69.9,21,0.00,0,0,0
38003,Barnes County,North Dakota,ND,0,0,10869,5374,1817,69.9,127,0.00,1,0.00,1
38005,Benson County,North Dakota,ND,0,0,6090,2983,1051,69.9,73,0.00,0,0,0
38007,Billings County,North Dakota,ND,0,0,839,399,115,69.9,8,0.00,0,0,0
38009,Bottineau County,North Dakota,ND,0,0,6442,3081,1017,69.9,71,0.00,0,0,0
38011,Bowman County,North Dakota,ND,0,0,3024,1502,480,69.9,34,0.00,0,0,0
38013,Burke County,North Dakota,ND,0,0,2177,1010,301,69.9,21,0.00,0,0,0
38015,Burleigh County,North Dakota,ND,8,0,97895,48803,18667,69.9,1305,0.00,7,1.14,-1
38017,Cass County,North Dakota,ND,5,0,186562,90343,42987,58.44,2512,0.00,13,0.38,8
38019,Cavalier County,North Dakota,ND,0,0,3725,1773,493,69.9,34,0.00,0,0,0
38021,Dickey County,North Dakota,ND,0,0,5013,2503,849,69.9,59,0.00,0,0,0
38023,Divide County,North Dakota,ND,0,0,2196,1085,334,69.9,23,0.00,0,0,0
38025,Dunn County,North Dakota,ND,0,0,4054,1859,554,69.9,39,0.00,0,0,0
38027,Eddy County,North Dakota,ND,0,0,2378,1133,318,69.9,22,0.00,0,0,0
38029,Emmons County,North Dakota,ND,4,0,3316,1638,435,69.9,30,0.00,0,0,-4
38031,Foster County,North Dakota,ND,0,0,3396,1693,531,69.9,37,0.00,0,0,0
38033,Golden Valley County,North Dakota,ND,0,0,1812,960,285,69.9,20,0.00,0,0,0
38035,Grand Forks County,North Dakota,ND,1,0,73101,35150,16727,69.9,1169,0.00,6,0.17,5
38037,Grant County,North Dakota,ND,0,0,2351,1124,296,69.9,21,0.00,0,0,0
38039,Griggs County,North Dakota,ND,0,0,2242,1135,258,69.9,18,0.00,0,0,0
38041,Hettinger County,North Dakota,ND,0,0,2502,1340,464,69.9,32,0.00,0,0,0
38043,Kidder County,North Dakota,ND,0,0,2397,1074,274,69.9,19,0.00,0,0,0
38045,LaMoure County,North Dakota,ND,0,0,4173,1992,541,69.9,38,0.00,0,0,0
38047,Logan County,North Dakota,ND,0,0,1814,906,269,69.9,19,0.00,0,0,0
38049,McHenry County,North Dakota,ND,0,0,5420,2627,828,69.9,58,0.00,0,0,0
38051,McIntosh County,North Dakota,ND,0,0,2568,1294,345,69.9,24,0.00,0,0,0
38053,McKenzie County,North Dakota,ND,0,0,13762,6335,2488,69.9,174,0.00,1,0.00,1
38055,McLean County,North Dakota,ND,0,0,9788,4741,1440,69.9,101,0.00,1,0.00,1
38057,Mercer County,North Dakota,ND,0,0,8405,4097,1208,69.9,84,0.00,0,0,0
38059,Morton County,North Dakota,ND,8,0,32916,16347,6348,69.9,444,0.00,2,4.00,-6
38061,Mountrail County,North Dakota,ND,0,0,9717,4469,1755,69.9,123,0.00,1,0.00,1
38063,Nelson County,North Dakota,ND,0,0,3035,1532,433,69.9,30,0.00,0,0,0
38065,Oliver County,North Dakota,ND,4,0,1850,869,236,69.9,16,0.00,0,0,-4
38067,Pembina County,North Dakota,ND,0,0,6912,3315,1027,69.9,72,0.00,0,0,0
38069,Pierce County,North Dakota,ND,0,0,4038,2001,619,69.9,43,0.00,0,0,0
38071,Ramsey County,North Dakota,ND,0,0,11638,5764,1880,69.9,131,0.00,1,0.00,1
38073,Ransom County,North Dakota,ND,0,0,5679,2750,903,69.9,63,0.00,0,0,0
38075,Renville County,North Dakota,ND,0,0,2328,1103,395,69.9,28,0.00,0,0,0
38077,Richland County,North Dakota,ND,1,0,16546,8011,3039,69.9,212,0.00,1,1.00,0
38079,Rolette County,North Dakota,ND,0,0,12508,6335,2350,69.9,164,0.00,1,0.00,1
38081,Sargent County,North Dakota,ND,0,0,3839,1757,530,69.9,37,0.00,0,0,0
38083,Sheridan County,North Dakota,ND,0,0,1328,646,150,69.9,10,0.00,0,0,0
38085,Sioux County,North Dakota,ND,2,0,3993,1998,767,69.9,54,0.00,0,0,-2
38087,Slope County,North Dakota,ND,0,0,775,355,78,69.9,5,0.00,0,0,0
38089,Stark County,North Dakota,ND,0,0,32710,15638,6443,69.9,450,0.00,2,0.00,2
38091,Steele County,North Dakota,ND,0,0,1870,876,267,69.9,19,0.00,0,0,0
38093,Stutsman County,North Dakota,ND,0,0,21678,10599,3843,69.9,269,0.00,1,0.00,1
38095,Towner County,North Dakota,ND,0,0,2190,1079,239,69.9,17,0.00,0,0,0
38097,Traill County,North Dakota,ND,0,0,8008,3915,1362,69.9,95,0.00,0,0,0
38099,Walsh County,North Dakota,ND,0,0,10631,5172,1621,69.9,113,0.00,1,0.00,1
38101,Ward County,North Dakota,ND,2,0,69686,33146,14367,69.9,1004,0.00,5,0.40,3
38103,Wells County,North Dakota,ND,0,0,4031,2090,577,69.9,40,0.00,0,0,0
38105,Williams County,North Dakota,ND,0,0,38460,17442,7610,69.9,532,0.00,3,0.00,3
39001,Adams County,Ohio,OH,0,0,27564,13764,4818,62.2,300,0.00,2,0.00,2
39003,Allen County,Ohio,OH,0,0,101670,50412,18266,66.57,1216,0.00,6,0.00,6
39005,Ashland County,Ohio,OH,0,0,52658,26707,9621,62.2,598,0.00,3,0.00,3
39007,Ashtabula County,Ohio,OH,0,0,97337,48386,15939,66,1052,0.00,5,0.00,5
39009,Athens County,Ohio,OH,0,0,62933,31641,16741,62.2,1041,0.00,5,0.00,5
39011,Auglaize County,Ohio,OH,0,0,46282,23377,8203,62.2,510,0.00,3,0.00,3
39013,Belmont County,Ohio,OH,2,1,67077,32530,10503,62.2,653,0.00,3,0.67,1
39015,Brown County,Ohio,OH,0,0,43694,21872,7488,62.2,466,0.00,2,0.00,2
39017,Butler County,Ohio,OH,1,1,390234,196758,79096,53.76,4252,0.00,21,0.05,20
39019,Carroll County,Ohio,OH,0,0,26866,13153,4155,62.2,258,0.00,1,0.00,1
39021,Champaign County,Ohio,OH,2,0,38678,19376,6709,62.2,417,0.00,2,1.00,0
39023,Clark County,Ohio,OH,0,0,135633,69801,24647,61.55,1517,0.00,8,0.00,8
39025,Clermont County,Ohio,OH,1,0,209642,104746,38127,57.83,2205,0.00,11,0.09,10
39027,Clinton County,Ohio,OH,0,0,42046,21119,7719,62.2,480,0.00,2,0.00,2
39029,Columbiana County,Ohio,OH,1,0,101310,50617,15994,60.84,973,0.00,5,0.20,4
39031,Coshocton County,Ohio,OH,0,0,36621,18503,6205,62.2,386,0.00,2,0.00,2
39033,Crawford County,Ohio,OH,0,0,41939,21165,7147,62.2,445,0.00,2,0.00,2
39035,Cuyahoga County,Ohio,OH,10,3,1249387,657370,244630,53.7,13137,0.00,66,0.15,56
39037,Darke County,Ohio,OH,0,0,51839,25999,8577,62.2,533,0.00,3,0.00,3
39039,Defiance County,Ohio,OH,0,0,38329,19122,7028,62.2,437,0.00,2,0.00,2
39041,Delaware County,Ohio,OH,7,0,220740,105676,41613,51.79,2155,0.00,11,0.64,4
39043,Erie County,Ohio,OH,1,0,75560,38643,12739,62.2,792,0.00,4,0.25,3
39045,Fairfield County,Ohio,OH,2,0,161064,78612,29709,57.42,1706,0.00,9,0.22,7
39047,Fayette County,Ohio,OH,0,0,28897,14773,5211,62.2,324,0.00,2,0.00,2
39049,Franklin County,Ohio,OH,14,0,1321414,669184,298086,58.51,17441,0.00,87,0.16,73
39051,Fulton County,Ohio,OH,0,0,42709,21436,7482,62.2,465,0.00,2,0.00,2
39053,Gallia County,Ohio,OH,0,0,29369,14869,5137,62.2,320,0.00,2,0.00,2
39055,Geauga County,Ohio,OH,0,0,95408,47738,14845,62.2,923,0.00,5,0.00,5
39057,Greene County,Ohio,OH,1,0,168412,84208,33603,49.19,1653,0.00,8,0.13,7
39059,Guernsey County,Ohio,OH,0,0,38542,19273,6554,62.2,408,0.00,2,0.00,2
39061,Hamilton County,Ohio,OH,6,3,826139,425189,170003,60.76,10329,0.00,52,0.12,46
39063,Hancock County,Ohio,OH,0,0,75139,37902,14053,62.2,874,0.00,4,0.00,4
39065,Hardin County,Ohio,OH,0,0,30738,15425,6359,62.2,396,0.00,2,0.00,2
39067,Harrison County,Ohio,OH,0,0,14623,7452,2232,62.2,139,0.00,1,0.00,1
39069,Henry County,Ohio,OH,0,0,27618,13857,4799,62.2,298,0.00,1,0.00,1
39071,Highland County,Ohio,OH,0,0,43162,22021,7560,62.2,470,0.00,2,0.00,2
39073,Hocking County,Ohio,OH,2,0,28180,13976,4722,62.2,294,0.00,1,2.00,-1
39075,Holmes County,Ohio,OH,0,0,44166,21898,8538,62.2,531,0.00,3,0.00,3
39077,Huron County,Ohio,OH,0,0,58583,29528,10360,62.2,644,0.00,3,0.00,3
39079,Jackson County,Ohio,OH,0,0,32531,16529,5797,62.2,361,0.00,2,0.00,2
39081,Jefferson County,Ohio,OH,2,1,65620,33470,11325,62.2,704,0.00,4,0.50,2
39083,Knox County,Ohio,OH,0,0,62399,31920,11975,62.2,745,0.00,4,0.00,4
39085,Lake County,Ohio,OH,2,0,232023,118122,40435,51.74,2092,0.00,10,0.20,8
39087,Lawrence County,Ohio,OH,1,0,58570,29971,10371,62.2,645,0.00,3,0.33,2
39089,Licking County,Ohio,OH,1,0,180401,89903,33557,57.45,1928,0.00,10,0.10,9
39091,Logan County,Ohio,OH,2,0,45997,22911,7886,62.2,491,0.00,2,1.00,0
39093,Lorain County,Ohio,OH,4,1,315595,157427,55652,57.7,3211,0.00,16,0.25,12
39095,Lucas County,Ohio,OH,2,0,429191,221504,83760,59.17,4956,0.00,25,0.08,23
39097,Madison County,Ohio,OH,2,0,43947,19792,6819,62.2,424,0.00,2,1.00,0
39099,Mahoning County,Ohio,OH,1,0,226762,116071,38840,60.48,2349,0.00,12,0.08,11
39101,Marion County,Ohio,OH,0,0,65515,30609,10496,62.2,653,0.00,3,0.00,3
39103,Medina County,Ohio,OH,1,0,183092,91321,31681,55.11,1746,0.00,9,0.11,8
39105,Meigs County,Ohio,OH,0,0,22361,11136,3765,62.2,234,0.00,1,0.00,1
39107,Mercer County,Ohio,OH,0,0,42154,20730,6961,62.2,433,0.00,2,0.00,2
39109,Miami County,Ohio,OH,0,0,109264,54143,19141,60.6,1160,0.00,6,0.00,6
39111,Monroe County,Ohio,OH,0,0,13514,6679,2143,62.2,133,0.00,1,0.00,1
39113,Montgomery County,Ohio,OH,3,0,535840,276605,104632,58.46,6117,0.00,31,0.10,28
39115,Morgan County,Ohio,OH,0,0,13955,6962,2277,62.2,142,0.00,1,0.00,1
39117,Morrow County,Ohio,OH,0,0,34892,17235,5936,62.2,369,0.00,2,0.00,2
39119,Muskingum County,Ohio,OH,0,0,86346,44015,15460,62.2,962,0.00,5,0.00,5
39121,Noble County,Ohio,OH,1,0,14166,5801,1859,62.2,116,0.00,1,1.00,0
39123,Ottawa County,Ohio,OH,0,0,40479,20083,5786,62.2,360,0.00,2,0.00,2
39125,Paulding County,Ohio,OH,0,0,18858,9416,3217,62.2,200,0.00,1,0.00,1
39127,Perry County,Ohio,OH,0,0,35439,17584,6236,62.2,388,0.00,2,0.00,2
39129,Pickaway County,Ohio,OH,1,0,58458,27593,10132,62.2,630,0.00,3,0.33,2
39131,Pike County,Ohio,OH,0,0,27271,13838,4845,62.2,301,0.00,2,0.00,2
39133,Portage County,Ohio,OH,0,0,162382,82041,34338,40.13,1378,0.00,7,0.00,7
39135,Preble County,Ohio,OH,0,0,41027,20549,7000,62.2,435,0.00,2,0.00,2
39137,Putnam County,Ohio,OH,0,0,34395,17099,5774,62.2,359,0.00,2,0.00,2
39139,Richland County,Ohio,OH,0,0,125195,61073,20839,67.52,1407,0.00,7,0.00,7
39141,Ross County,Ohio,OH,1,0,77205,36652,12710,62.2,791,0.00,4,0.25,3
39143,Sandusky County,Ohio,OH,0,0,59013,29497,10206,62.2,635,0.00,3,0.00,3
39145,Scioto County,Ohio,OH,0,0,74392,37610,13251,62.2,824,0.00,4,0.00,4
39147,Seneca County,Ohio,OH,0,0,55166,27395,10078,62.2,627,0.00,3,0.00,3
39149,Shelby County,Ohio,OH,0,0,48307,23907,8469,62.2,527,0.00,3,0.00,3
39151,Stark County,Ohio,OH,3,1,373834,191507,67365,58.81,3962,0.00,20,0.15,17
39153,Summit County,Ohio,OH,3,1,537633,277087,100691,54.35,5473,0.00,27,0.11,24
39155,Trumbull County,Ohio,OH,1,0,201335,103277,33862,57.82,1958,0.00,10,0.10,9
39157,Tuscarawas County,Ohio,OH,0,0,93025,46925,15999,62.2,995,0.00,5,0.00,5
39159,Union County,Ohio,OH,3,0,61769,31888,13260,62.2,825,0.00,4,0.75,1
39161,Van Wert County,Ohio,OH,0,0,28808,14545,4985,62.2,310,0.00,2,0.00,2
39163,Vinton County,Ohio,OH,1,0,12853,6356,2162,62.2,134,0.00,1,1.00,0
39165,Warren County,Ohio,OH,2,0,246553,118103,44575,54.25,2418,0.00,12,0.17,10
39167,Washington County,Ohio,OH,1,1,59942,30051,10191,62.2,634,0.00,3,0.33,2
39169,Wayne County,Ohio,OH,1,0,116710,58596,20947,66.88,1401,0.00,7,0.14,6
39171,Williams County,Ohio,OH,0,0,37026,18574,6413,62.2,399,0.00,2,0.00,2
39173,Wood County,Ohio,OH,1,0,132472,66734,29031,44.81,1301,0.00,7,0.14,6
39175,Wyandot County,Ohio,OH,0,0,21933,11005,3689,62.2,229,0.00,1,0.00,1
40001,Adair County,Oklahoma,OK,1,0,19839,9870,3593,62.77,226,0.00,1,1.00,0
40003,Alfalfa County,Oklahoma,OK,0,0,5744,2296,687,62.77,43,0.00,0,0,0
40005,Atoka County,Oklahoma,OK,0,0,14080,6605,2230,62.77,140,0.00,1,0.00,1
40007,Beaver County,Oklahoma,OK,0,0,5100,2531,924,62.77,58,0.00,0,0,0
40009,Beckham County,Oklahoma,OK,0,0,22349,10009,3609,62.77,227,0.00,1,0.00,1
40011,Blaine County,Oklahoma,OK,0,0,8799,3936,1217,62.77,76,0.00,0,0,0
40013,Bryan County,Oklahoma,OK,0,0,45809,23430,8991,62.77,564,0.00,3,0.00,3
40015,Caddo County,Oklahoma,OK,0,0,27253,12827,4393,62.77,276,0.00,1,0.00,1
40017,Canadian County,Oklahoma,OK,0,0,161737,75875,33693,59.15,1993,0.00,10,0.00,10
40019,Carter County,Oklahoma,OK,1,0,48102,24570,8981,62.77,564,0.00,3,0.33,2
40021,Cherokee County,Oklahoma,OK,1,0,47307,24241,10005,62.77,628,0.00,3,0.33,2
40023,Choctaw County,Oklahoma,OK,0,0,14307,7413,2518,62.77,158,0.00,1,0.00,1
40025,Cimarron County,Oklahoma,OK,0,0,2271,1125,337,62.77,21,0.00,0,0,0
40027,Cleveland County,Oklahoma,OK,9,0,297597,145858,66687,40.52,2702,0.00,14,0.64,5
40029,Coal County,Oklahoma,OK,0,0,5294,2609,866,62.77,54,0.00,0,0,0
40031,Comanche County,Oklahoma,OK,0,0,122063,58459,24724,64.23,1588,0.00,8,0.00,8
40033,Cotton County,Oklahoma,OK,1,0,5603,2797,852,62.77,53,0.00,0,0,-1
40035,Craig County,Oklahoma,OK,0,0,14172,6912,2297,62.77,144,0.00,1,0.00,1
40037,Creek County,Oklahoma,OK,0,0,71879,36115,12680,62.77,796,0.00,4,0.00,4
40039,Custer County,Oklahoma,OK,0,0,28564,14586,6257,62.77,393,0.00,2,0.00,2
40041,Delaware County,Oklahoma,OK,1,0,40688,20567,6449,62.77,405,0.00,2,0.50,1
40043,Dewey County,Oklahoma,OK,0,0,4548,2283,788,62.77,49,0.00,0,0,0
40045,Ellis County,Oklahoma,OK,0,0,3813,1944,626,62.77,39,0.00,0,0,0
40047,Garfield County,Oklahoma,OK,0,0,62628,31006,11951,62.77,750,0.00,4,0.00,4
40049,Garvin County,Oklahoma,OK,1,0,25949,12993,4663,62.77,293,0.00,1,1.00,0
40051,Grady County,Oklahoma,OK,0,0,54739,27356,10085,62.77,633,0.00,3,0.00,3
40053,Grant County,Oklahoma,OK,0,0,4166,2074,707,62.77,44,0.00,0,0,0
40055,Greer County,Oklahoma,OK,0,0,5548,2344,742,62.77,47,0.00,0,0,0
40057,Harmon County,Oklahoma,OK,0,0,2540,1251,367,62.77,23,0.00,0,0,0
40059,Harper County,Oklahoma,OK,0,0,3358,1691,564,62.77,35,0.00,0,0,0
40061,Haskell County,Oklahoma,OK,0,0,11711,5889,1972,62.77,124,0.00,1,0.00,1
40063,Hughes County,Oklahoma,OK,0,0,13406,6271,2023,62.77,127,0.00,1,0.00,1
40065,Jackson County,Oklahoma,OK,0,0,24960,12463,4939,62.77,310,0.00,2,0.00,2
40067,Jefferson County,Oklahoma,OK,0,0,5491,2780,858,62.77,54,0.00,0,0,0
40069,Johnston County,Oklahoma,OK,1,0,10446,5236,1816,62.77,114,0.00,1,1.00,0
40071,Kay County,Oklahoma,OK,0,0,44019,22096,7876,62.77,494,0.00,2,0.00,2
40073,Kingfisher County,Oklahoma,OK,0,0,15272,7633,2724,62.77,171,0.00,1,0.00,1
40075,Kiowa County,Oklahoma,OK,0,0,8518,4433,1403,62.77,88,0.00,0,0,0
40077,Latimer County,Oklahoma,OK,0,0,9555,4688,1707,62.77,107,0.00,1,0.00,1
40079,Le Flore County,Oklahoma,OK,0,0,48436,24125,8580,62.77,539,0.00,3,0.00,3
40081,Lincoln County,Oklahoma,OK,1,0,33650,16842,5842,62.77,367,0.00,2,0.50,1
40083,Logan County,Oklahoma,OK,1,0,49005,24636,9481,62.77,595,0.00,3,0.33,2
40085,Love County,Oklahoma,OK,1,0,10105,5036,1861,62.77,117,0.00,1,1.00,0
40087,McClain County,Oklahoma,OK,1,0,41258,20655,7772,62.77,488,0.00,2,0.50,1
40089,McCurtain County,Oklahoma,OK,0,0,31112,15739,5557,62.77,349,0.00,2,0.00,2
40091,McIntosh County,Oklahoma,OK,0,0,19105,9580,2844,62.77,179,0.00,1,0.00,1
40093,Major County,Oklahoma,OK,0,0,7753,3836,1241,62.77,78,0.00,0,0,0
40095,Marshall County,Oklahoma,OK,1,0,15361,7662,2489,62.77,156,0.00,1,1.00,0
40097,Mayes County,Oklahoma,OK,1,0,39303,19560,6910,62.77,434,0.00,2,0.50,1
40099,Murray County,Oklahoma,OK,1,0,13874,6793,2291,62.77,144,0.00,1,1.00,0
40101,Muskogee County,Oklahoma,OK,1,0,66881,34089,12850,62.77,807,0.00,4,0.25,3
40103,Noble County,Oklahoma,OK,0,0,11020,5573,1836,62.77,115,0.00,1,0.00,1
40105,Nowata County,Oklahoma,OK,0,0,9484,4792,1602,62.77,101,0.00,1,0.00,1
40107,Okfuskee County,Oklahoma,OK,0,0,11444,5275,1763,62.77,111,0.00,1,0.00,1
40109,Oklahoma County,Oklahoma,OK,15,0,798575,402077,167222,65.92,11023,0.00,55,0.27,40
40111,Okmulgee County,Oklahoma,OK,0,0,37046,18601,6633,62.77,416,0.00,2,0.00,2
40113,Osage County,Oklahoma,OK,0,0,46140,22918,7663,62.77,481,0.00,2,0.00,2
40115,Ottawa County,Oklahoma,OK,0,0,30568,15492,5595,62.77,351,0.00,2,0.00,2
40117,Pawnee County,Oklahoma,OK,0,0,15687,7716,2621,62.77,165,0.00,1,0.00,1
40119,Payne County,Oklahoma,OK,0,0,81817,39984,20541,62.77,1289,0.00,6,0.00,6
40121,Pittsburg County,Oklahoma,OK,0,0,43836,21403,7263,62.77,456,0.00,2,0.00,2
40123,Pontotoc County,Oklahoma,OK,1,0,38102,19498,7780,62.77,488,0.00,2,0.50,1
40125,Pottawatomie County,Oklahoma,OK,2,0,72331,37531,14646,62.77,919,0.00,5,0.40,3
40127,Pushmataha County,Oklahoma,OK,0,0,10891,5589,1763,62.77,111,0.00,1,0.00,1
40129,Roger Mills County,Oklahoma,OK,0,0,3477,1651,519,62.77,33,0.00,0,0,0
40131,Rogers County,Oklahoma,OK,3,0,94637,47336,17632,62.77,1107,0.00,6,0.50,3
40133,Seminole County,Oklahoma,OK,1,0,23798,12085,4379,62.77,275,0.00,1,1.00,0
40135,Sequoyah County,Oklahoma,OK,0,0,39652,20023,6924,62.77,435,0.00,2,0.00,2
40137,Stephens County,Oklahoma,OK,0,0,42983,21924,7572,62.77,475,0.00,2,0.00,2
40139,Texas County,Oklahoma,OK,0,0,21448,9845,3757,62.77,236,0.00,1,0.00,1
40141,Tillman County,Oklahoma,OK,1,0,7070,3499,1099,62.77,69,0.00,0,0,-1
40143,Tulsa County,Oklahoma,OK,5,0,672858,338344,136969,63.21,8658,0.00,43,0.12,38
40145,Wagoner County,Oklahoma,OK,1,0,80509,40516,15263,62.77,958,0.00,5,0.20,4
40147,Washington County,Oklahoma,OK,1,0,52382,26718,9291,62.77,583,0.00,3,0.33,2
40149,Washita County,Oklahoma,OK,0,0,11014,5533,1897,62.77,119,0.00,1,0.00,1
40151,Woods County,Oklahoma,OK,0,0,8731,4102,1709,62.77,107,0.00,1,0.00,1
40153,Woodward County,Oklahoma,OK,0,0,20591,9569,3594,62.77,226,0.00,1,0.00,1
41001,Baker County,Oregon,OR,0,0,16539,8081,2359,53.24,126,0.00,1,0.00,1
41003,Benton County,Oregon,OR,0,0,94667,46992,22304,53.24,1187,0.00,6,0.00,6
41005,Clackamas County,Oregon,OR,23,3,422537,210846,77807,48.4,3766,0.00,19,1.21,-4
41007,Clatsop County,Oregon,OR,1,0,40720,20494,7191,53.24,383,0.00,2,0.50,1
41009,Columbia County,Oregon,OR,0,0,52381,26007,8823,53.24,470,0.00,2,0.00,2
41011,Coos County,Oregon,OR,0,0,64619,32772,10002,53.24,533,0.00,3,0.00,3
41013,Crook County,Oregon,OR,5,1,24300,12060,3807,53.24,203,0.00,1,5.00,-4
41015,Curry County,Oregon,OR,1,0,23234,11658,2800,53.24,149,0.00,1,1.00,0
41017,Deschutes County,Oregon,OR,9,1,204801,97878,37684,51.77,1951,0.00,10,0.90,1
41019,Douglas County,Oregon,OR,0,0,111978,55763,17790,57.67,1026,0.00,5,0.00,5
41021,Gilliam County,Oregon,OR,0,0,1954,959,238,53.24,13,0.00,0,0,0
41023,Grant County,Oregon,OR,0,0,7225,3489,1024,53.24,55,0.00,0,0,0
41025,Harney County,Oregon,OR,0,0,7454,3710,1239,53.24,66,0.00,0,0,0
41027,Hood River County,Oregon,OR,0,0,23915,11892,4430,53.24,236,0.00,1,0.00,1
41029,Jackson County,Oregon,OR,2,0,223734,112778,39942,56.03,2238,0.00,11,0.18,9
41031,Jefferson County,Oregon,OR,0,0,24232,11687,3990,53.24,212,0.00,1,0.00,1
41033,Josephine County,Oregon,OR,1,0,87686,44571,13488,53.24,718,0.00,4,0.25,3
41035,Klamath County,Oregon,OR,1,0,68899,34544,11846,53.24,631,0.00,3,0.33,2
41037,Lake County,Oregon,OR,0,0,8119,3741,1116,53.24,59,0.00,0,0,0
41039,Lane County,Oregon,OR,5,1,383189,192589,78242,40.37,3159,0.00,16,0.31,11
41041,Lincoln County,Oregon,OR,0,0,49866,25562,6948,53.24,370,0.00,2,0.00,2
